,NP_Synthesis,shape,method,Bacteria,Superkingdom,Phylum,Class,Order,Family,Genus,Species,bac_type,gram,NP size_min (nm),NP size_max (nm),MDR,MIC_NP (μg/ml),time (hr),"min_Incub_period, h","avg_Incub_period, h","max_Incub_period, h","growth_temp, C "
7403,66.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.25782972482575844,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7404,66.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.25782972482575844,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.5443212313753721,0.3012026434589428
7405,66.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.25782972482575844,0.025706083581796563,-0.41630619927892903,0.10085173480158982,-0.26259602053479375,0.3012026434589428
7406,66.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.25782972482575844,0.025706083581796563,1.9165075134462701,2.4488724889479987,1.9912056661898332,0.3012026434589428
7407,66.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.25782972482575844,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7408,66.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.25782972482575844,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7409,66.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.25782972482575844,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.26259602053479375,0.3012026434589428
7410,66.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.25782972482575844,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7411,66.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.25782972482575844,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7412,66.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.11174700167669901,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7413,66.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.11174700167669901,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7414,66.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.11174700167669901,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7415,66.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.11174700167669901,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.5443212313753721,0.3012026434589428
7416,66.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.11174700167669901,0.025706083581796563,-0.41630619927892903,0.10085173480158982,-0.26259602053479375,0.3012026434589428
7417,66.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.11174700167669901,0.025706083581796563,1.9165075134462701,2.4488724889479987,1.9912056661898332,0.3012026434589428
7418,66.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.11174700167669901,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7419,66.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.11174700167669901,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7420,66.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.11174700167669901,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.26259602053479375,0.3012026434589428
7421,66.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.11174700167669901,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7422,66.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.11174700167669901,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7423,71.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.4015751244044329,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7424,71.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.4015751244044329,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7425,71.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.4015751244044329,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7426,71.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.4015751244044329,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.5443212313753721,0.3012026434589428
7427,71.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.4015751244044329,0.025706083581796563,-0.41630619927892903,0.10085173480158982,-0.26259602053479375,0.3012026434589428
7428,71.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.4015751244044329,0.025706083581796563,1.9165075134462701,2.4488724889479987,1.9912056661898332,0.3012026434589428
7429,71.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.4015751244044329,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7430,71.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.4015751244044329,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7431,71.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.4015751244044329,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.26259602053479375,0.3012026434589428
7432,71.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.4015751244044329,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7433,71.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.6248184336026902,0.5289828271968539,-0.47072068836272934,-0.4015751244044329,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7434,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,-0.38565210758118545,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7435,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,-0.38565210758118545,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7436,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,-0.38565210758118545,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7437,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,-0.38565210758118545,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.5443212313753721,0.3012026434589428
7438,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,-0.38565210758118545,0.025706083581796563,-0.41630619927892903,0.10085173480158982,-0.26259602053479375,0.3012026434589428
7439,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,-0.38565210758118545,0.025706083581796563,1.9165075134462701,2.4488724889479987,1.9912056661898332,0.3012026434589428
7440,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,-0.38565210758118545,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7441,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,-0.38565210758118545,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7442,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,-0.38565210758118545,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.26259602053479375,0.3012026434589428
7443,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,-0.38565210758118545,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7444,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,-0.38565210758118545,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7445,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.3995299662803461,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7446,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.3995299662803461,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7447,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.3995299662803461,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7448,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.3995299662803461,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.5443212313753721,0.3012026434589428
7449,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.3995299662803461,0.025706083581796563,-0.41630619927892903,0.10085173480158982,-0.26259602053479375,0.3012026434589428
7450,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.3995299662803461,0.025706083581796563,1.9165075134462701,2.4488724889479987,1.9912056661898332,0.3012026434589428
7451,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.3995299662803461,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7452,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.3995299662803461,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7453,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.3995299662803461,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.26259602053479375,0.3012026434589428
7454,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.3995299662803461,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7455,75.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.3995299662803461,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7456,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,0.18041844462141984,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7457,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,0.18041844462141984,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7458,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,0.18041844462141984,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7459,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,0.18041844462141984,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.5443212313753721,0.3012026434589428
7460,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,0.18041844462141984,0.025706083581796563,-0.41630619927892903,0.10085173480158982,-0.26259602053479375,0.3012026434589428
7461,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,0.18041844462141984,0.025706083581796563,1.9165075134462701,2.4488724889479987,1.9912056661898332,0.3012026434589428
7462,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,0.18041844462141984,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7463,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,0.18041844462141984,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7464,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,0.18041844462141984,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.26259602053479375,0.3012026434589428
7465,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,0.18041844462141984,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7466,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,-0.47072068836272934,0.18041844462141984,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7467,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.25782972482575844,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7468,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.25782972482575844,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7469,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.25782972482575844,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7470,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.25782972482575844,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.5443212313753721,0.3012026434589428
7471,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.25782972482575844,0.025706083581796563,-0.41630619927892903,0.10085173480158982,-0.26259602053479375,0.3012026434589428
7472,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.25782972482575844,0.025706083581796563,1.9165075134462701,2.4488724889479987,1.9912056661898332,0.3012026434589428
7473,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.25782972482575844,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7474,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.25782972482575844,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7475,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.25782972482575844,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.26259602053479375,0.3012026434589428
7476,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.25782972482575844,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7477,75.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.7168932648795839,-0.05188774860900308,2.124402059909925,-0.25782972482575844,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7478,45.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.14187396553003792,-0.3423230365119316,-0.47072068836272934,-0.35826159699073684,-2.2144815728641696,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7479,45.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.14187396553003792,-0.3423230365119316,-0.47072068836272934,-0.35826159699073684,-2.2144815728641696,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7480,45.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.14187396553003792,-0.3423230365119316,-0.47072068836272934,-0.35826159699073684,-2.2144815728641696,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7481,45.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.14187396553003792,-0.3423230365119316,-0.47072068836272934,-0.35826159699073684,-2.2144815728641696,-0.41630619927892903,-0.36875241602769193,-0.5443212313753721,0.3012026434589428
7482,45.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.14187396553003792,-0.3423230365119316,-0.47072068836272934,-0.35826159699073684,-2.2144815728641696,-0.41630619927892903,0.10085173480158982,-0.26259602053479375,0.3012026434589428
7483,45.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.14187396553003792,-0.3423230365119316,-0.47072068836272934,-0.35826159699073684,-2.2144815728641696,1.9165075134462701,2.4488724889479987,1.9912056661898332,0.3012026434589428
7484,45.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.14187396553003792,-0.3423230365119316,-0.47072068836272934,-0.35826159699073684,-2.2144815728641696,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7485,45.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.14187396553003792,-0.3423230365119316,-0.47072068836272934,-0.35826159699073684,-2.2144815728641696,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7486,45.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.14187396553003792,-0.3423230365119316,-0.47072068836272934,-0.35826159699073684,-2.2144815728641696,-0.41630619927892903,-0.6818218499138797,-0.26259602053479375,0.3012026434589428
7487,45.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.14187396553003792,-0.3423230365119316,-0.47072068836272934,-0.35826159699073684,-2.2144815728641696,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7488,45.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,0.14187396553003792,-0.3423230365119316,-0.47072068836272934,-0.35826159699073684,-2.2144815728641696,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7489,59.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.28364031598862616,-0.6284017950963162,-0.47072068836272934,-0.3539521566578396,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7490,59.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.28364031598862616,-0.6284017950963162,-0.47072068836272934,-0.3539521566578396,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7491,59.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.28364031598862616,-0.6284017950963162,-0.47072068836272934,-0.3539521566578396,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7492,59.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.28364031598862616,-0.6284017950963162,-0.47072068836272934,-0.3539521566578396,0.025706083581796563,-0.41630619927892903,-0.36875241602769193,-0.5443212313753721,0.3012026434589428
7493,59.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.28364031598862616,-0.6284017950963162,-0.47072068836272934,-0.3539521566578396,0.025706083581796563,-0.41630619927892903,0.10085173480158982,-0.26259602053479375,0.3012026434589428
7494,59.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.28364031598862616,-0.6284017950963162,-0.47072068836272934,-0.3539521566578396,0.025706083581796563,1.9165075134462701,2.4488724889479987,1.9912056661898332,0.3012026434589428
7495,59.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.28364031598862616,-0.6284017950963162,-0.47072068836272934,-0.3539521566578396,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7496,59.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.28364031598862616,-0.6284017950963162,-0.47072068836272934,-0.3539521566578396,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7497,59.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.28364031598862616,-0.6284017950963162,-0.47072068836272934,-0.3539521566578396,0.025706083581796563,-0.41630619927892903,-0.6818218499138797,-0.26259602053479375,0.3012026434589428
7498,59.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.28364031598862616,-0.6284017950963162,-0.47072068836272934,-0.3539521566578396,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7499,59.0,8.0,3.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.28364031598862616,-0.6284017950963162,-0.47072068836272934,-0.3539521566578396,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
7500,59.0,8.0,0.0,54.0,2.0,9.0,8.0,20.0,29.0,36.0,54.0,2.0,1.0,-0.28364031598862616,-0.6284017950963162,-0.47072068836272934,-0.39923780083404803,0.025706083581796563,-0.6755077229150622,-0.6818218499138797,-0.8260464422159505,0.3012026434589428
